,AAPL34.SA,ABEV3.SA,ALOS3.SA,AMZO34.SA,ATTB34.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,BRFS3.SA,BRKM5.SA,CATP34.SA,COCA34.SA,CPFE3.SA,CYRE3.SA,DISB34.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GOAU4.SA,GGBR4.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,HYPE3.SA,IRBR3.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,KNIP11.SA,KNRI11.SA,KNHY11.SA,LREN3.SA,MCCI11.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MSCD34.SA,MSFT34.SA,MGLU3.SA,MULT3.SA,MXRF11.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,RADL3.SA,RAIL3.SA,RBRY11.SA,SANB11.SA,SBUB34.SA,SLCE3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TGAR11.SA,TIMS3.SA,TOTS3.SA,TSLA34.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VILG11.SA,VISA34.SA,VISC11.SA,VIVT3.SA,VGIR11.SA,WEGE3.SA,ZAMP3.SA
BBSE3.SA,3.0991127626809324e-05,0.00015243766815174064,0.0002497529306587111,-2.097317962420452e-05,1.0668736039742657e-05,0.00033646471694259066,0.0002376548389080142,0.00025746374810520776,0.00022512213121877068,0.00021814175400155643,0.0003257407195229858,8.88528435148222e-05,3.0534924423954445e-06,6.665371121232982e-05,0.00019021080325743532,0.00028501449152848506,4.473138060653768e-05,0.00017367366621518163,0.00023570690403833922,-1.7504074563647415e-05,6.689128736197089e-06,0.00016407336113077205,0.00029045690810507527,2.2277212700199505e-05,0.00022219789732698525,0.00013910734110028828,0.0002741008921018084,0.0001654779546072142,0.00016439205084953042,0.000274855960483847,0.00017128743149574888,0.00019559277229902252,0.00019225959128046216,2.0799742728332374e-05,-1.2014329651353782e-05,1.2667729074461147e-05,3.0148689017169922e-05,3.745662357976298e-05,4.237895558587653e-05,-5.222091025163908e-06,0.00019209309790563635,0.0002359848256187277,-1.2261699241296021e-05,0.00019710072528401313,0.00020473144774184275,0.00010647863485320993,0.00021689555512300802,-1.368753455596456e-05,4.499115913702656e-05,4.942233799972189e-05,9.199681457006944e-06,-2.5359783064195124e-06,3.656184406651016e-05,3.920372834765561e-06,0.0002379777410731099,3.748332824299399e-05,-5.088201078949881e-06,1.4054105142645783e-05,5.5456954685407265e-05,2.8991712663192786e-05,4.0347202388473275e-05,0.00022141589794256108,0.00023683937913248653,4.0049686711400115e-05,0.00015603264841705737,-2.455473323115975e-05,-8.376207206740909e-06,1.961097998753285e-05,2.5613831069011295e-05,-2.9879760415014284e-05,-3.630721377903043e-05,0.00021832969325265566,-1.4384483509108441e-05,0.00021616387884818643,-4.812461827935793e-06,0.0001198918294100522,0.0001784643347948104,2.9209508355308587e-05,0.00022571273205281044,3.161740563989677e-05,9.869900890746026e-05,0.00022491823454362213,7.576609285131952e-06,9.082486932971963e-05,3.7584105254818246e-05,0.0001458461390269063,0.00020564101646538738,3.275903210197952e-05,0.00028341997070649054,0.00019619919666331455,0.00013247636717037995,0.00023717376621414763,3.49540664354132e-05,1.5824225449015216e-05,6.362594828213827e-05,0.00011040000373192341,3.537715863493985e-05,0.00016037651925387224,0.00021690780457116714
BEEF3.SA,9.405130409174192e-05,0.00015521466946112625,0.00024401174470269302,8.903182119713469e-05,1.5118198929448845e-05,0.0003775937954971661,0.00021885258045684,0.00019464526069965462,0.0001604368270746267,0.0001650239597389798,8.88528435148222e-05,0.0008843232027061077,3.4202189980983773e-05,0.00010140218572875218,0.00020822925635057967,0.00028625389612060186,4.579643048219804e-05,0.00042853011651757477,0.000276357655150717,3.0317382595376395e-05,1.2152137001740308e-05,0.00014250685941470488,0.00024839049503290624,8.092501376899647e-05,0.0002379275361476285,8.426746448444457e-05,0.00020745991662451897,0.00016345683887025877,0.00011586933579796616,0.00025332975958468134,0.00016091476210520515,0.00024692124086741183,0.0002384339762525617,7.933186462848795e-05,3.610678342488741e-05,1.9137244396166922e-05,8.637506078186157e-05,7.106942204966306e-05,4.155949550339225e-05,-3.686609036872917e-05,0.00020538637725365882,0.00023678020941319828,0.00012636575266017458,0.00012283870866267483,0.00012281444322695376,0.00044572646442085623,0.0002670727153231563,-1.2914176613013111e-05,7.138191483305339e-05,0.00021307702093006185,2.5942984423764046e-05,3.4302577250181735e-05,5.645155271091729e-05,2.8699916658218817e-05,0.0002028152950895178,3.5499787103788172e-06,7.996724422551746e-05,3.409519022618739e-05,0.00021800105383574468,4.325616511170501e-05,0.00010016636859769114,0.0003596108438610525,0.00020683773377849134,3.117170983999597e-05,0.00014153038098141266,7.840759677283377e-05,3.440306944231461e-05,0.0001696867469824861,6.728382554982236e-05,1.2404240990869345e-05,-2.2857890900062976e-05,0.0002902470728237656,4.167109877684297e-06,0.0003465693619935926,9.165324482258421e-05,0.0001480629500909023,0.0002562512818508353,-6.464357292462676e-06,0.00014814710256485372,4.8798678487972385e-05,0.00016624269484490079,0.00023012793162914397,0.00020735896354426124,8.884193789159555e-05,2.9529057385686665e-05,0.0001480754471598587,0.00022021971144902097,0.00022670571163808847,0.0002598460459825356,0.00022659359486135308,0.0001909356532947237,0.00019102172556370638,3.799760589120737e-05,4.334766757814803e-05,5.988926505920842e-05,0.0001132830949751681,3.498586304067194e-05,0.000219268535944178,0.00025230355731624215
BERK34.SA,0.0001760949289682601,-1.5392524041209152e-06,-5.877364101919252e-06,0.00014159767610775648,0.00014503058858210866,1.5754860051883764e-05,-2.1623293825747922e-05,1.576844304208539e-05,3.388312645405744e-05,3.636076341995786e-05,3.0534924423954445e-06,3.4202189980983773e-05,0.00024601222463426213,0.00022097660840033226,1.9253618037076046e-05,1.3834768042870754e-05,9.71084459248155e-06,2.7556903296921567e-05,8.625974154919576e-05,0.00014139590173981237,0.0001320817911238306,-1.7999211322878726e-05,-3.6434128112374344e-05,0.00018368734295397542,-3.713823364890151e-06,-1.0744976749203936e-05,1.569897021928977e-05,-2.0839279613426303e-05,-1.1484433411741313e-05,-2.2305318298054035e-05,-1.6266803325468632e-05,8.097232740816033e-05,7.935512291384698e-05,0.0001563783753661341,0.00015502966108713403,1.7950916614624843e-06,1.937342034673402e-05,1.750244881376205e-05,1.68977127819662e-05,1.0992128001678085e-05,7.927599421302869e-06,3.0252311301693768e-05,0.00016837576232197414,1.708762946763804e-05,2.736941517075615e-05,4.202862456980095e-05,-2.5844066657474955e-05,0.0001531660679613949,0.00021223237302528706,5.384684879112718e-05,6.247206829432341e-07,-4.164724894507303e-06,1.2086884929208176e-05,-2.159610766487388e-06,-2.4612342582143007e-05,1.6596193226156675e-05,0.0001418089388925705,0.0001361790382942352,0.00012179291870744843,0.00018546931364049615,0.00015637818448355735,-3.1581657674000445e-05,-2.0270597629706218e-05,1.4606625960810138e-05,6.535763575684895e-06,0.00010893499067506481,0.00014579640302186863,0.00016059476729953485,-2.0328721397127194e-05,0.00010961348327709569,9.885932908158858e-05,4.424690424676578e-05,0.00013813719592573268,8.625488901100503e-05,0.0001473336218148191,-3.0933439928407014e-05,2.021158349088039e-06,1.168047330735768e-05,3.7321248580367056e-05,0.00014034517332500376,-1.2422246183058867e-07,-2.8155924943417414e-05,7.398826782180997e-05,-6.4375619418597155e-06,1.8338977501033658e-05,1.1001665354810087e-06,-9.598438344182736e-06,0.00014198299705639876,-1.9279207754456928e-05,6.023042862108664e-05,8.82864910756087e-05,-2.052044912799048e-05,1.3762551799930192e-05,0.0001787632336021216,3.0852849448424085e-05,1.0580864460641484e-05,1.6931135734146132e-05,-8.468424969043641e-06,-8.495271941377654e-06
BOAC34.SA,0.0001970870440831505,9.760772016433537e-05,0.0001381859799817236,0.0001303990384702047,0.00021584699022759071,0.00027776349323409646,8.043418259366033e-05,0.00016688815131012054,0.00017368504473601044,0.00018291477369217023,6.665371121232982e-05,0.00010140218572875218,0.00022097660840033226,0.0005645070690078098,0.00013648296153361735,0.0001903293983922751,3.889214866688762e-05,0.00015301712004475268,0.0002314054216914986,0.000198920193829365,0.00014238478139068584,4.248392992803471e-05,0.00012022051703212954,0.00027662033379352347,0.00014803318288629362,3.0011128736535373e-05,0.00011757109085707953,6.227446232477028e-05,6.236821393080506e-05,0.00010852000912353951,5.0434283939331084e-05,0.0002351785926623813,0.00023867342157433985,0.00017963461254078025,0.0002709999113853155,3.315867138069869e-05,4.8921614712167576e-05,6.806319924563932e-05,4.324096561204178e-05,-1.0928688492932326e-05,9.306358974831873e-05,0.00013724448540455272,0.00020894223472317646,0.00013288334870329184,0.000150363248324721,0.00013839675362756462,0.00011695941079820164,0.00013549867684317643,0.0004330885481860863,0.00010834665602353463,8.566237784620648e-06,5.849675918200652e-06,3.680797202318145e-05,1.8996294668323e-05,0.00014362212549588995,2.6956427891094993e-05,0.0001744254098170369,0.0001669401243826606,0.00022115004276012355,0.0002480925220370619,0.00017397246481793799,0.00010689080204860964,0.00011894067157392209,3.977471218308945e-05,6.852743299279813e-05,0.00012747021380314736,0.00017447434114928906,0.00023408992608974755,-7.535387662080283e-06,0.00010135130829908571,8.077647859594873e-05,0.00021749754674431636,0.00014812020962908157,0.00029982167272203235,0.000179420562860111,3.1189224102563876e-06,0.00013228443520891793,3.6470942528807146e-05,0.0001813391169778612,0.00020371707532691364,6.434899821399543e-05,9.878051687765102e-05,0.00011292395073062577,2.4582890403009834e-05,3.165757534816527e-05,8.500247695525414e-05,7.218164894638887e-05,0.0002680159666836472,0.0001379553428522854,0.00021075374370915553,0.00019727381900752205,0.00010487132184220865,3.333382577425483e-05,0.00022944609988628862,5.3224161625784246e-05,4.983303683275141e-05,3.958965477239383e-05,7.45987808577408e-05,0.00018678038559710974
BOVA11.SA,8.26056162136397e-05,0.00021913386172534488,0.00038136331215284753,1.1724117098470172e-05,2.136275973045537e-05,0.000593590633427204,0.00036845930062458986,0.00036108802821846323,0.0003404023718404812,0.0003424167223139838,0.00019021080325743532,0.00020822925635057967,1.9253618037076046e-05,0.00013648296153361735,0.0003192827635152477,0.0004414799723824366,7.212415338793781e-05,0.00031650037778503746,0.0003978655105018803,1.4375417912794418e-05,7.833603976566656e-06,0.00022239550085145142,0.00046205378390977577,7.003549260442989e-05,0.000368937491178632,0.0001676064611499584,0.00038342741994583677,0.0002335958046173899,0.0002283225363807407,0.00043221840664605185,0.00024218998206726737,0.000355652425474203,0.00034723629656408384,5.773999965561909e-05,2.4284773324628743e-05,4.4595727912169325e-05,7.796674064838535e-05,7.413194532991243e-05,6.975532512577889e-05,3.3241437790224317e-06,0.0002565774732192822,0.00036366609645019604,5.667837147409227e-05,0.000277200799351189,0.00029518512296636176,0.00023677572028727426,0.00037485738269280397,-2.4518527405155503e-05,0.00010084824806127333,0.00014152401990984382,2.4993917705935396e-05,1.7475079265166545e-05,6.280307830655185e-05,3.316639786020093e-05,0.00037313212265784924,4.5662697393542516e-05,4.104603867341492e-05,2.162277228247255e-05,0.0001673310242703257,6.314699714473424e-05,6.170536178851483e-05,0.0004533902757002943,0.00035330143775134525,5.8522298782122856e-05,0.00021904371731013277,4.971595765638904e-06,1.2987974635103007e-05,0.00010605354536193268,6.172865446879685e-05,-2.8987818069043668e-05,-5.120544237446017e-05,0.0004023578211337703,-1.3233100982792563e-05,0.000455630360637231,5.1952244749097996e-05,0.0001748152154462154,0.0003072499253513659,2.9604985190358398e-05,0.00031349754542257845,5.4556226957531305e-05,0.000153835205764577,0.00034275064442642613,0.0001165291883549239,0.0001159371966373779,4.887724522422141e-05,0.0001970226571429643,0.0003138207322015646,0.00015392033846164585,0.00041915157418155456,0.00038442832289781203,0.0002924873889033849,0.0003532673729001519,6.566332157048871e-05,4.4375729129173475e-05,9.613860089627852e-05,0.0001474822518716915,6.019210684763774e-05,0.0002488162499989763,0.0003546192220879546
BPAC11.SA,0.0001329016077875299,0.0003004976748158719,0.0006641810815231728,2.266042749474776e-05,1.0654198953621691e-05,0.0009275393074692762,0.0006177042496979845,0.0005225352259230679,0.0004967284412537163,0.0004978665200203959,0.00028501449152848506,0.00028625389612060186,1.3834768042870754e-05,0.0001903293983922751,0.0004414799723824366,0.0010760882459989452,0.00010283247558495073,0.0004474014985911575,0.0005640315383035501,-1.669591994747239e-05,1.6434465609236122e-05,0.0003552509543334403,0.0008166126395840229,0.0001057983888515796,0.000612868491481144,0.00024791686978927065,0.0005518317176299362,0.0003868379330378239,0.00034593731256385744,0.0007816634366312688,0.00037783858958977877,0.0004506279876681763,0.00043424582072480375,8.07697412109639e-05,1.784942578656267e-05,7.196076299516448e-05,0.00012014894059726098,0.00012721608964929578,0.00010920614088296137,-1.422374282131436e-05,0.00038801308624464526,0.0005999636669876337,5.127569625136979e-05,0.000406158109844117,0.00041940684046853693,0.00031170056948936066,0.0006406491432046023,-3.7584554863763034e-05,0.00013432827688594052,0.00017262421891663828,2.8530797378358233e-05,1.977709585347942e-05,0.00010115030697305129,3.996274967671863e-05,0.0006065105151585311,4.613867117341492e-05,8.332081886695698e-05,3.948341162083956e-05,0.00026134425154183076,0.00010123553164527342,8.997984683965244e-05,0.0007263526148111181,0.0005690470659104949,9.131659845584412e-05,0.000348564293524383,1.705439950814871e-05,2.098009372873723e-05,0.00016452441683493556,7.659507215491976e-05,-3.622308068800669e-05,-7.081572108508787e-05,0.0004957623344714002,-3.443872424207831e-05,0.0006257258612841133,0.00011423242298427865,0.0002553103039957317,0.0004717392055794121,6.234166112081428e-05,0.00046385666270654406,9.726705722700455e-05,0.00017281242188193946,0.0005702108413276287,0.00010834799735975186,0.000177482216346655,7.155494599459813e-05,0.00030781761977255245,0.0005210617672941982,0.0002105435079192713,0.0006701410014226413,0.0004941009119701319,0.0003084873382440415,0.0005473824972230816,9.78260058080812e-05,7.171138645289438e-05,0.0001412177927043202,0.00022034723466452625,7.850913070245502e-05,0.000341794859553525,0.0005898707051338404
BRCR11.SA,1.6454143166216934e-05,4.699933507359419e-05,9.891956397712957e-05,-1.1059871662990065e-05,1.981787397177511e-05,0.00018746264099107728,9.021562013981018e-05,8.995768248660329e-05,7.846455155427309e-05,7.781576553835282e-05,4.473138060653768e-05,4.579643048219804e-05,9.71084459248155e-06,3.889214866688762e-05,7.212415338793781e-05,0.00010283247558495073,0.00013318625890581428,8.313313824312033e-05,0.00013421483343116491,-1.500773249788236e-06,1.0164593954542545e-05,6.371267737551386e-05,0.00012288382891665792,1.828465480893729e-05,0.00010996165357410526,3.173326896181237e-05,0.00010127214751780231,5.598166082002784e-05,4.765258136628521e-05,0.00012020855506871297,6.166119776746906e-05,8.570612111207684e-05,7.913649231815876e-05,7.362369341734418e-06,1.3927390725416681e-05,2.920987092830201e-05,4.5791462532936156e-05,5.475318829086328e-05,5.990310742654924e-05,1.77535658073066e-05,6.861944012433634e-05,8.457937854567859e-05,1.2652176756690315e-05,6.211289127045366e-05,6.354011408977347e-05,4.7797091730366125e-05,9.647053023372336e-05,3.696290977040845e-06,2.341617637641122e-05,3.385224467889244e-05,2.07905085436805e-05,1.1596388489905383e-05,4.470093917918079e-05,2.8120982480314235e-05,9.887677102186141e-05,3.481499533406171e-05,-2.1845540467593733e-06,2.332571506136244e-05,1.931238315021133e-05,2.001020640213706e-05,1.094258500757153e-05,0.00013281344496913732,8.649787080669013e-05,3.3653172300496005e-05,5.7320697434089125e-05,-2.0898364501321882e-05,-1.5691361015461382e-06,1.367619289498265e-05,5.8077140333147785e-06,-1.4041387364110438e-05,-1.1633430688879173e-05,8.444698881319503e-05,8.110485286852983e-07,0.00011696586963041701,2.246606908953157e-05,4.1887048836084394e-05,6.171523466349834e-05,2.0324965330201748e-05,6.680624090671856e-05,2.0540262499417988e-05,3.410319283129087e-05,0.00010123756551439559,2.52037710136473e-05,3.332167151538975e-05,4.006960049066437e-05,4.275049792296289e-05,8.129001613398869e-05,2.339043095871965e-05,8.691949096024831e-05,9.152488360209801e-05,6.0708667009745514e-05,8.62374803903708e-05,6.277673065508591e-05,1.2823361401527364e-05,7.678970186160073e-05,2.681593634190377e-05,5.1168688094005794e-05,5.8330351350680645e-05,0.00010698835991269296
BRFS3.SA,9.630847455722753e-05,0.0002719161034527877,0.00045532759654619287,5.1803223323658996e-05,5.742525445814255e-05,0.0007438806838333603,0.0003817373987012888,0.0003282039370600045,0.00032510740849013597,0.00034273099615398343,0.00017367366621518163,0.00042853011651757477,2.7556903296921567e-05,0.00015301712004475268,0.00031650037778503746,0.0004474014985911575,8.313313824312033e-05,0.0012005664519508334,0.0004892594757541593,1.3498847151078954e-06,1.849041802884772e-05,0.0002076074905460046,0.000442539576581516,0.0001332023705477872,0.0004415080483682158,0.00015760004750994418,0.0003664257766107993,0.00027182808008222026,0.00022222126844078196,0.0004598859383356818,0.0002869111476891931,0.0002896934848005523,0.00028463177209251707,7.71692097913366e-05,4.594129055261859e-05,2.868648646125045e-05,0.00010089275301097074,7.935975772242769e-05,5.994416498822612e-05,9.381381003603027e-06,0.0003132086425352904,0.0004001802314589259,9.257818486760936e-05,0.00026094848353891274,0.0002659359169378428,0.00043739718251939176,0.00039241046708398634,-1.0796868763144455e-05,0.00012149754742263089,0.00022093084790234929,3.158557554156631e-05,2.2908136020161746e-05,6.477314999539978e-05,3.69296539660029e-05,0.00043781704894450395,2.018339844012975e-05,0.0001186764540492645,4.676857482509511e-05,0.00022071005762367227,0.00010345005931472439,0.00011149168882524568,0.0005631988606317563,0.00040833634253890314,5.121047686664511e-05,0.00023685314553453796,0.00010597815356307788,6.737006778806775e-05,0.0001709979016973275,6.724446157708541e-05,-1.2416662923732149e-05,-3.395751382737176e-05,0.00037617756826512273,-9.977311216484913e-06,0.00040314506532887056,8.32827383086301e-05,0.00021075774685016063,0.0003607906027222921,2.3098049801740238e-05,0.0002823867461677484,9.049201300969091e-05,0.00016181100807194826,0.0003600134218910478,0.00017967211970800433,0.00012484436715979187,5.706512212935291e-05,0.00021936185886630745,0.0003719666100314517,0.00026459598481056373,0.0004275364240208839,0.00032765279430943745,0.0002128436954410535,0.0003717419299025773,6.179572533323125e-05,7.764695251826714e-05,9.200157897816636e-05,0.00016906705408000904,3.6893661563643643e-05,0.0002614103773361704,0.0004512845218672417
BRKM5.SA,0.00016008558822140957,0.00027824951673952503,0.00046866374536453135,5.4024228577895316e-05,9.02492116768423e-05,0.0007835700056283139,0.0004161233701004051,0.0004484074860907333,0.00043642123586900856,0.00043934175698353,0.00023570690403833922,0.000276357655150717,8.625974154919576e-05,0.0002314054216914986,0.0003978655105018803,0.0005640315383035501,0.00013421483343116491,0.0004892594757541593,0.00155198661573544,8.116353214369671e-05,8.244380669370223e-05,0.0003202196249567946,0.0005390254422837284,0.000191659156156545,0.000507958899175157,0.00023664611957448865,0.0005235653148465422,0.00032957107359306097,0.0002821675382579303,0.0005140821880637274,0.00032113927574244517,0.0005390251985786753,0.000523154309738363,0.00013046801749201571,0.00011221381586156715,0.00011200470065184856,0.0001691160545678237,0.00017778069760272864,0.00016498863999136112,8.118142587802943e-06,0.00033358305942866526,0.00043590508529346575,0.00012855101866084598,0.0003419879141442936,0.0003443998646996114,0.0003540805888015608,0.0004789483095249457,3.2673758276413004e-05,0.0002038571406982937,0.00025018230121025053,6.192981075014005e-05,4.7787018978413156e-05,0.00012942492413622393,9.992295471061282e-05,0.00046545023558974857,9.297135116424406e-05,5.3316742670896395e-05,7.446643896150831e-05,0.00017315668637214374,0.00014387289860935272,0.00012571825188936503,0.00044088581385722333,0.00042207698355043924,0.00012105564105668114,0.00029037054657997445,3.476149433036126e-05,9.014461544393423e-05,0.0002127677145170144,8.607449402105103e-05,-2.736563064085873e-06,-8.571852169331263e-06,0.0005159956797100939,3.6758036711665984e-05,0.0007427606239355538,5.653075291651698e-05,0.0001669848458594047,0.00036653194486360903,2.4408197241751853e-05,0.0003840170129119079,0.00013664306631431107,0.00026696675800999217,0.0004813267887078314,0.00019517075879880901,0.00017893618091159824,8.62917578201233e-05,0.0002464457441173348,0.0003944158888652765,0.0002271182412367857,0.0005659294851164749,0.0006383552808488761,0.0003980716585435025,0.00045418737682298866,0.00018144225024841875,0.00013443746206073616,0.0002055329298613632,0.00019276948156363277,0.00011291159201524481,0.0002563907528084322,0.0005203719081595642
CATP34.SA,5.46641675499475e-05,1.4228324545606127e-07,-2.3350862249817317e-05,5.200765926039126e-05,9.009016071761817e-05,3.4808406382567086e-05,-4.956912268674166e-05,-9.539962452158159e-07,2.718719768008736e-05,2.7536209823886204e-05,-1.7504074563647415e-05,3.0317382595376395e-05,0.00014139590173981237,0.000198920193829365,1.4375417912794418e-05,-1.669591994747239e-05,-1.500773249788236e-06,1.3498847151078954e-06,8.116353214369671e-05,0.0005126691991197017,9.302410028728515e-05,-4.033392366554169e-05,-4.9770898949245574e-05,0.00014536335469437188,-1.9790715123381786e-06,-3.1772506884118304e-05,-1.379192382507715e-05,-2.7107435955856518e-05,-2.146025746272911e-05,-5.4545450988607875e-05,-3.55305257634589e-05,0.00010350178478913953,0.00011073790522611672,7.569320573775245e-05,0.00019877463044974675,-1.9732234411106215e-05,1.0167058655991545e-05,4.304029001592722e-06,-4.002362135121836e-06,7.86671141477002e-06,-1.0111823209475186e-05,-1.5541561054450252e-06,0.00010759937452436741,2.8178197015955803e-05,3.398422966705128e-05,-1.3681049391041246e-05,-1.4891559922745893e-05,7.032598727303111e-05,0.00017638231159169975,4.820681500129732e-05,-1.1272912072299859e-05,-2.4090851399008457e-06,3.2720498269275323e-06,-2.758515673764525e-06,-3.1206982118667166e-05,7.88448689559026e-06,5.0259321046268374e-05,7.837585391440084e-05,6.0184423870413485e-05,0.00014143264507551661,3.925571005772525e-05,-8.026703376920131e-05,-4.171851969889112e-05,-1.6439458991174532e-06,-1.562512794573862e-05,5.542504443270594e-05,0.00013000589437267015,0.00011498193159930379,2.5477141408249057e-06,0.00010443330831378201,6.363955578547819e-05,7.050166065525364e-05,7.00204001629111e-05,0.000135332635863618,6.847926980585789e-05,-1.8055491700231982e-05,-2.574813670641454e-05,-5.132363223674146e-06,4.864710449552293e-05,0.00010459276395832654,2.2467578165685346e-06,-4.1365761616430216e-05,7.108005025540516e-05,-2.082559034377027e-05,1.4327745623148456e-05,-1.308325888135778e-05,-3.512532900750928e-05,8.286442558537541e-05,-3.665260086291905e-05,0.00010087339844678362,8.835705106799808e-05,-1.2911495131360187e-05,-2.301400340593711e-06,0.00013104760038358255,-9.786386651990494e-06,1.7041863128208207e-05,-6.468450894994616e-06,-3.3645129470771293e-06,-2.7000083414247568e-05
